Transaction_ID,Date,Product_ID,Category,Payment_Method,Customer_ID,Name,Email,City,Region,Country,Customer_Type
1315,06/06/2024,15,Accessories,Bank Transfer,100,George Hill,ian@example.com,Dallas,South,USA,Returning
4468,06/06/2024,14,Toys,Klarna,107,Diana White,fiona@example.com,San Jose,West,USA,VIP
5891,06/06/2024,4,Toys,Paypal,104,Fiona Green,jenny@example.com,New York,East,USA,Returning
3984,06/06/2024,11,Electronics,Credit Card,104,Jenny Grey,hannah@example.com,Los Angeles,West,USA,New
7132,06/07/2024,4,Toys,Paypal,107,Alice Smith,alice@example.com,Chicago,Midwest,USA,Returning
3769,06/07/2024,10,Accessories,Klarna,107,Hannah Lee,charlie@example.com,Houston,South,USA,New
3555,06/07/2024,6,Electronics,Credit Card,101,George Hill,george@example.com,Phoenix,West,USA,New
6786,06/08/2024,9,Toys,Credit Card,102,Ian Blue,ian@example.com,Philadelphia,East,USA,New
8132,06/08/2024,7,Apparel,Klarna,109,Diana White,diana@example.com,San Antonio,South,USA,New
2795,06/08/2024,4,Toys,Paypal,109,Hannah Lee,fiona@example.com,San Diego,West,USA,Returning
9540,06/08/2024,11,Electronics,Credit Card,100,Bob Jones,hannah@example.com,Dallas,South,USA,New
9337,06/09/2024,2,Apparel,Bank Transfer,102,Ian Blue,diana@example.com,San Jose,West,USA,Returning
4080,06/10/2024,14,Toys,Credit Card,103,Alice Smith,fiona@example.com,New York,East,USA,Returning
2726,06/10/2024,11,Electronics,Paypal,106,Jenny Grey,ian@example.com,Los Angeles,West,USA,VIP
9025,06/10/2024,9,Toys,Credit Card,108,George Hill,ian@example.com,Chicago,Midwest,USA,Returning
6279,06/11/2024,6,Electronics,Paypal,104,Jenny Grey,fiona@example.com,Houston,South,USA,VIP
2020,06/11/2024,5,Accessories,Klarna,100,Alice Smith,evan@example.com,Phoenix,West,USA,VIP
8951,06/11/2024,11,Electronics,Klarna,101,Fiona Green,alice@example.com,Philadelphia,East,USA,VIP
9998,06/11/2024,14,Toys,Credit Card,109,Alice Smith,diana@example.com,San Antonio,South,USA,Returning
5901,06/11/2024,14,Toys,Credit Card,101,Charlie Brown,diana@example.com,San Diego,West,USA,VIP
5586,06/12/2024,6,Electronics,Credit Card,108,George Hill,charlie@example.com,Dallas,South,USA,New
6982,06/12/2024,9,Toys,Paypal,109,Bob Jones,evan@example.com,San Jose,West,USA,Returning
6318,06/12/2024,12,Apparel,Credit Card,106,Diana White,hannah@example.com,New York,East,USA,New
3099,06/12/2024,6,Electronics,Paypal,101,Charlie Brown,ian@example.com,Los Angeles,West,USA,Returning
6016,06/12/2024,15,Accessories,Paypal,100,Fiona Green,george@example.com,Chicago,Midwest,USA,VIP
2040,06/13/2024,7,Apparel,Bank Transfer,104,Ian Blue,jenny@example.com,Houston,South,USA,VIP
6099,06/13/2024,12,Apparel,Credit Card,100,Charlie Brown,fiona@example.com,Phoenix,West,USA,Returning
7010,06/13/2024,12,Apparel,Klarna,108,Fiona Green,diana@example.com,Philadelphia,East,USA,VIP
4726,06/13/2024,14,Toys,Bank Transfer,102,George Hill,ian@example.com,San Antonio,South,USA,New
6439,06/14/2024,5,Accessories,Paypal,101,Charlie Brown,jenny@example.com,San Diego,West,USA,New
5670,06/15/2024,1,Electronics,Klarna,105,Fiona Green,alice@example.com,Dallas,South,USA,VIP
2473,06/15/2024,3,Home,Bank Transfer,102,Diana White,ian@example.com,San Jose,West,USA,Returning
2946,06/15/2024,11,Electronics,Credit Card,104,Evan Black,diana@example.com,New York,East,USA,Returning
5501,06/16/2024,12,Apparel,Bank Transfer,109,Jenny Grey,ian@example.com,Los Angeles,West,USA,New
9364,06/16/2024,3,Home,Klarna,107,Charlie Brown,jenny@example.com,Chicago,Midwest,USA,VIP
4084,06/16/2024,3,Home,Credit Card,109,George Hill,alice@example.com,Houston,South,USA,VIP
8816,06/17/2024,1,Electronics,Credit Card,101,Fiona Green,hannah@example.com,Phoenix,West,USA,New
6578,06/17/2024,14,Toys,Paypal,104,George Hill,fiona@example.com,Philadelphia,East,USA,Returning
5695,06/17/2024,7,Apparel,Paypal,107,Fiona Green,ian@example.com,San Antonio,South,USA,VIP
1424,06/17/2024,12,Apparel,Paypal,100,Bob Jones,charlie@example.com,San Diego,West,USA,Returning
3694,06/18/2024,15,Accessories,Paypal,109,George Hill,evan@example.com,Dallas,South,USA,Returning
3100,06/19/2024,10,Accessories,Bank Transfer,109,Hannah Lee,fiona@example.com,San Jose,West,USA,New
3226,06/19/2024,13,Home,Paypal,103,George Hill,ian@example.com,New York,East,USA,Returning
8316,06/20/2024,5,Accessories,Bank Transfer,104,Charlie Brown,fiona@example.com,Los Angeles,West,USA,New
5979,06/21/2024,1,Electronics,Paypal,109,Charlie Brown,ian@example.com,Chicago,Midwest,USA,VIP
8248,06/21/2024,3,Home,Bank Transfer,102,Evan Black,bob@example.com,Houston,South,USA,Returning
4951,06/21/2024,3,Home,Bank Transfer,101,Ian Blue,charlie@example.com,Phoenix,West,USA,New
9026,06/22/2024,4,Toys,Bank Transfer,102,Evan Black,diana@example.com,Philadelphia,East,USA,New
4616,06/22/2024,1,Electronics,Paypal,104,Bob Jones,charlie@example.com,San Antonio,South,USA,Returning
2013,06/23/2024,10,Accessories,Bank Transfer,106,Evan Black,alice@example.com,San Diego,West,USA,New
5827,06/24/2024,13,Home,Paypal,101,Diana White,bob@example.com,Dallas,South,USA,VIP
7986,06/24/2024,2,Apparel,Paypal,106,Jenny Grey,charlie@example.com,San Jose,West,USA,Returning
7097,06/24/2024,13,Home,Bank Transfer,105,Hannah Lee,jenny@example.com,New York,East,USA,VIP
9334,06/25/2024,12,Apparel,Credit Card,106,Jenny Grey,charlie@example.com,Los Angeles,West,USA,New
4340,06/25/2024,12,Apparel,Bank Transfer,106,Jenny Grey,evan@example.com,Chicago,Midwest,USA,VIP
6799,06/26/2024,7,Apparel,Klarna,108,Bob Jones,ian@example.com,Houston,South,USA,New
5554,06/26/2024,5,Accessories,Bank Transfer,106,Charlie Brown,alice@example.com,Phoenix,West,USA,New
7771,06/26/2024,12,Apparel,Klarna,105,Evan Black,hannah@example.com,Philadelphia,East,USA,VIP
8944,06/26/2024,11,Electronics,Paypal,109,Charlie Brown,diana@example.com,San Antonio,South,USA,Returning
9017,06/26/2024,9,Toys,Credit Card,107,Evan Black,ian@example.com,San Diego,West,USA,Returning
9974,06/27/2024,7,Apparel,Bank Transfer,106,Jenny Grey,hannah@example.com,Dallas,South,USA,Returning
8760,06/27/2024,14,Toys,Klarna,105,Charlie Brown,hannah@example.com,San Jose,West,USA,VIP
9980,06/28/2024,10,Accessories,Paypal,103,Diana White,ian@example.com,New York,East,USA,VIP
5012,06/28/2024,2,Apparel,Paypal,106,Alice Smith,charlie@example.com,Los Angeles,West,USA,VIP
5396,06/28/2024,5,Accessories,Klarna,107,Charlie Brown,evan@example.com,Chicago,Midwest,USA,VIP
3983,06/29/2024,2,Apparel,Bank Transfer,107,Ian Blue,george@example.com,Houston,South,USA,Returning
1611,06/29/2024,13,Home,Credit Card,103,Alice Smith,bob@example.com,Phoenix,West,USA,Returning
9382,06/29/2024,1,Electronics,Credit Card,109,George Hill,george@example.com,Philadelphia,East,USA,New
8907,06/29/2024,13,Home,Klarna,108,Diana White,diana@example.com,San Antonio,South,USA,VIP
4139,06/29/2024,11,Electronics,Paypal,102,Hannah Lee,fiona@example.com,San Diego,West,USA,Returning
6725,06/30/2024,13,Home,Paypal,108,Fiona Green,fiona@example.com,Dallas,South,USA,Returning
5075,06/30/2024,11,Electronics,Credit Card,102,Alice Smith,fiona@example.com,San Jose,West,USA,Returning
9951,06/30/2024,1,Electronics,Credit Card,106,Jenny Grey,jenny@example.com,New York,East,USA,Returning
1372,06/30/2024,6,Electronics,Paypal,103,Evan Black,bob@example.com,Los Angeles,West,USA,Returning
8623,07/01/2024,11,Electronics,Paypal,104,Hannah Lee,ian@example.com,Chicago,Midwest,USA,Returning
4888,07/01/2024,2,Apparel,Credit Card,102,Diana White,hannah@example.com,Houston,South,USA,VIP
4993,07/01/2024,15,Accessories,Klarna,101,Charlie Brown,george@example.com,Phoenix,West,USA,New
2554,07/02/2024,1,Electronics,Credit Card,107,George Hill,ian@example.com,Philadelphia,East,USA,New
3703,07/03/2024,13,Home,Credit Card,106,Fiona Green,charlie@example.com,San Antonio,South,USA,VIP
1038,07/03/2024,9,Toys,Credit Card,106,George Hill,bob@example.com,San Diego,West,USA,Returning
1208,07/03/2024,7,Apparel,Paypal,107,Ian Blue,charlie@example.com,Dallas,South,USA,VIP
1213,07/03/2024,15,Accessories,Credit Card,100,Ian Blue,jenny@example.com,San Jose,West,USA,Returning
7238,07/04/2024,13,Home,Credit Card,107,Bob Jones,diana@example.com,New York,East,USA,Returning
1822,07/05/2024,1,Electronics,Paypal,109,Diana White,bob@example.com,Los Angeles,West,USA,Returning
4831,07/05/2024,2,Apparel,Bank Transfer,104,Charlie Brown,bob@example.com,Chicago,Midwest,USA,Returning
6851,07/06/2024,5,Accessories,Bank Transfer,107,Fiona Green,hannah@example.com,Houston,South,USA,Returning
7958,07/06/2024,7,Apparel,Bank Transfer,108,Evan Black,evan@example.com,Phoenix,West,USA,VIP
7699,07/06/2024,13,Home,Credit Card,101,Fiona Green,fiona@example.com,Philadelphia,East,USA,VIP
6825,07/07/2024,7,Apparel,Bank Transfer,102,Hannah Lee,hannah@example.com,San Antonio,South,USA,New
3870,07/07/2024,8,Home,Klarna,105,Bob Jones,george@example.com,San Diego,West,USA,Returning
8790,07/08/2024,15,Accessories,Bank Transfer,108,Fiona Green,george@example.com,Dallas,South,USA,VIP
5271,07/08/2024,5,Accessories,Paypal,109,Ian Blue,george@example.com,San Jose,West,USA,VIP
1349,07/09/2024,13,Home,Credit Card,109,Evan Black,george@example.com,New York,East,USA,Returning
4152,07/09/2024,3,Home,Klarna,107,Alice Smith,hannah@example.com,Los Angeles,West,USA,Returning
8544,07/09/2024,7,Apparel,Paypal,105,Hannah Lee,alice@example.com,Chicago,Midwest,USA,VIP
2020,07/09/2024,4,Toys,Credit Card,104,Charlie Brown,diana@example.com,Houston,South,USA,Returning
5963,07/10/2024,2,Apparel,Credit Card,102,Hannah Lee,alice@example.com,Phoenix,West,USA,VIP
2286,07/10/2024,2,Apparel,Bank Transfer,103,Charlie Brown,hannah@example.com,Philadelphia,East,USA,New
9974,07/11/2024,3,Home,Bank Transfer,106,Hannah Lee,bob@example.com,San Antonio,South,USA,Returning
6260,07/11/2024,13,Home,Bank Transfer,106,Ian Blue,george@example.com,San Diego,West,USA,New
2593,07/11/2024,14,Toys,Credit Card,102,Evan Black,fiona@example.com,Dallas,South,USA,New
7512,07/11/2024,1,Electronics,Klarna,103,Evan Black,alice@example.com,San Jose,West,USA,New
9301,07/11/2024,3,Home,Bank Transfer,102,Bob Jones,fiona@example.com,New York,East,USA,Returning
5733,07/12/2024,15,Accessories,Klarna,101,Ian Blue,ian@example.com,Los Angeles,West,USA,New
4658,07/12/2024,7,Apparel,Credit Card,105,Charlie Brown,diana@example.com,Chicago,Midwest,USA,VIP
3166,07/12/2024,3,Home,Credit Card,106,Diana White,george@example.com,Houston,South,USA,VIP
4392,07/13/2024,13,Home,Bank Transfer,103,Bob Jones,charlie@example.com,Phoenix,West,USA,Returning
9556,07/13/2024,6,Electronics,Bank Transfer,104,Diana White,alice@example.com,Philadelphia,East,USA,Returning
7941,07/13/2024,2,Apparel,Paypal,107,Charlie Brown,george@example.com,San Antonio,South,USA,New
4658,07/13/2024,15,Accessories,Credit Card,108,Ian Blue,alice@example.com,San Diego,West,USA,Returning
8098,07/14/2024,3,Home,Bank Transfer,106,Fiona Green,charlie@example.com,Dallas,South,USA,VIP
1612,07/15/2024,12,Apparel,Credit Card,109,Jenny Grey,ian@example.com,San Jose,West,USA,VIP
4201,07/15/2024,15,Accessories,Credit Card,100,Evan Black,evan@example.com,New York,East,USA,VIP
2341,07/15/2024,5,Accessories,Bank Transfer,102,Ian Blue,george@example.com,Los Angeles,West,USA,Returning
8728,07/16/2024,2,Apparel,Klarna,104,Hannah Lee,george@example.com,Chicago,Midwest,USA,VIP
9865,07/16/2024,9,Toys,Bank Transfer,102,Fiona Green,diana@example.com,Houston,South,USA,Returning
4668,07/17/2024,4,Toys,Klarna,100,Diana White,hannah@example.com,Phoenix,West,USA,New
6399,07/18/2024,6,Electronics,Klarna,101,George Hill,alice@example.com,Philadelphia,East,USA,VIP
9398,07/18/2024,4,Toys,Paypal,107,Jenny Grey,charlie@example.com,San Antonio,South,USA,New
8637,07/19/2024,9,Toys,Credit Card,106,Fiona Green,jenny@example.com,San Diego,West,USA,VIP
4426,07/19/2024,6,Electronics,Credit Card,109,Hannah Lee,charlie@example.com,Dallas,South,USA,VIP
1862,07/19/2024,6,Electronics,Klarna,102,Fiona Green,bob@example.com,San Jose,West,USA,VIP
6196,07/20/2024,11,Electronics,Bank Transfer,103,Jenny Grey,fiona@example.com,New York,East,USA,New
6678,07/20/2024,15,Accessories,Klarna,102,Charlie Brown,alice@example.com,Los Angeles,West,USA,VIP
8114,07/20/2024,9,Toys,Bank Transfer,103,Jenny Grey,diana@example.com,Chicago,Midwest,USA,New
9096,07/20/2024,8,Home,Bank Transfer,107,George Hill,ian@example.com,Houston,South,USA,Returning
9759,07/21/2024,12,Apparel,Paypal,108,George Hill,jenny@example.com,Phoenix,West,USA,VIP
9839,07/21/2024,4,Toys,Paypal,106,Hannah Lee,fiona@example.com,Philadelphia,East,USA,VIP
6097,07/22/2024,12,Apparel,Paypal,108,Bob Jones,bob@example.com,San Antonio,South,USA,New
4101,07/22/2024,15,Accessories,Klarna,108,Fiona Green,ian@example.com,San Diego,West,USA,VIP
5628,07/23/2024,10,Accessories,Bank Transfer,106,Diana White,bob@example.com,Dallas,South,USA,Returning
7632,07/23/2024,6,Electronics,Paypal,106,Hannah Lee,george@example.com,San Jose,West,USA,VIP
3504,07/23/2024,12,Apparel,Credit Card,107,Charlie Brown,alice@example.com,New York,East,USA,Returning
7595,07/23/2024,4,Toys,Credit Card,109,Charlie Brown,evan@example.com,Los Angeles,West,USA,Returning
2897,07/23/2024,1,Electronics,Bank Transfer,102,Bob Jones,george@example.com,Chicago,Midwest,USA,VIP
9704,07/24/2024,13,Home,Bank Transfer,107,Fiona Green,diana@example.com,Houston,South,USA,VIP
2279,07/24/2024,15,Accessories,Credit Card,100,Fiona Green,charlie@example.com,Phoenix,West,USA,Returning
5840,07/24/2024,11,Electronics,Klarna,105,Alice Smith,evan@example.com,Philadelphia,East,USA,Returning
7740,07/25/2024,13,Home,Bank Transfer,101,Hannah Lee,diana@example.com,San Antonio,South,USA,Returning
1809,07/25/2024,7,Apparel,Klarna,106,Diana White,fiona@example.com,San Diego,West,USA,VIP
9114,07/25/2024,3,Home,Bank Transfer,102,Alice Smith,diana@example.com,Dallas,South,USA,New
3655,07/25/2024,4,Toys,Bank Transfer,109,Jenny Grey,hannah@example.com,San Jose,West,USA,VIP
6648,07/26/2024,8,Home,Klarna,104,Alice Smith,george@example.com,New York,East,USA,New
8749,07/26/2024,15,Accessories,Credit Card,109,Alice Smith,alice@example.com,Los Angeles,West,USA,New
7609,07/26/2024,3,Home,Klarna,101,Evan Black,bob@example.com,Chicago,Midwest,USA,VIP
5678,07/26/2024,2,Apparel,Paypal,100,Evan Black,charlie@example.com,Houston,South,USA,New
6301,07/27/2024,14,Toys,Paypal,104,Alice Smith,evan@example.com,Phoenix,West,USA,Returning
2870,07/27/2024,10,Accessories,Credit Card,108,Evan Black,jenny@example.com,Philadelphia,East,USA,VIP
2827,07/27/2024,14,Toys,Bank Transfer,108,George Hill,charlie@example.com,San Antonio,South,USA,New
4537,07/27/2024,3,Home,Credit Card,106,Evan Black,charlie@example.com,San Diego,West,USA,Returning
7200,07/27/2024,3,Home,Paypal,108,Ian Blue,ian@example.com,Dallas,South,USA,New
3549,07/28/2024,14,Toys,Paypal,103,Charlie Brown,charlie@example.com,San Jose,West,USA,New
6082,07/28/2024,3,Home,Bank Transfer,102,Ian Blue,charlie@example.com,New York,East,USA,Returning
8001,07/29/2024,7,Apparel,Credit Card,103,Hannah Lee,charlie@example.com,Los Angeles,West,USA,Returning
8050,07/29/2024,7,Apparel,Paypal,106,Alice Smith,bob@example.com,Chicago,Midwest,USA,VIP
9868,07/29/2024,9,Toys,Bank Transfer,107,Charlie Brown,hannah@example.com,Houston,South,USA,New
9142,07/30/2024,1,Electronics,Klarna,101,George Hill,charlie@example.com,Phoenix,West,USA,VIP
9429,07/30/2024,3,Home,Credit Card,104,Alice Smith,evan@example.com,Philadelphia,East,USA,VIP
1031,07/30/2024,6,Electronics,Klarna,104,Hannah Lee,hannah@example.com,San Antonio,South,USA,New
8766,07/31/2024,6,Electronics,Bank Transfer,108,Bob Jones,charlie@example.com,San Diego,West,USA,New
9638,07/31/2024,13,Home,Bank Transfer,102,Hannah Lee,evan@example.com,Dallas,South,USA,VIP
8558,07/31/2024,15,Accessories,Klarna,105,Charlie Brown,evan@example.com,San Jose,West,USA,Returning
9650,08/01/2024,8,Home,Paypal,109,Hannah Lee,fiona@example.com,New York,East,USA,VIP
5723,08/01/2024,13,Home,Credit Card,104,Alice Smith,george@example.com,Los Angeles,West,USA,New
9619,08/01/2024,8,Home,Bank Transfer,101,Evan Black,diana@example.com,Chicago,Midwest,USA,Returning
6521,08/02/2024,14,Toys,Bank Transfer,101,Ian Blue,jenny@example.com,Houston,South,USA,VIP
7564,08/02/2024,11,Electronics,Credit Card,103,George Hill,diana@example.com,Phoenix,West,USA,New
8457,08/02/2024,15,Accessories,Klarna,103,Diana White,ian@example.com,Philadelphia,East,USA,Returning
6361,08/02/2024,8,Home,Credit Card,106,Charlie Brown,alice@example.com,San Antonio,South,USA,Returning
8940,08/03/2024,15,Accessories,Paypal,100,Jenny Grey,jenny@example.com,San Diego,West,USA,Returning
3945,08/03/2024,10,Accessories,Klarna,105,George Hill,hannah@example.com,Dallas,South,USA,New
8131,08/03/2024,10,Accessories,Klarna,108,Fiona Green,jenny@example.com,San Jose,West,USA,VIP
3559,08/03/2024,5,Accessories,Klarna,101,Charlie Brown,diana@example.com,New York,East,USA,New
1026,08/03/2024,2,Apparel,Paypal,104,Diana White,evan@example.com,Los Angeles,West,USA,New
8456,08/04/2024,4,Toys,Bank Transfer,109,Bob Jones,diana@example.com,Chicago,Midwest,USA,Returning
4331,08/04/2024,3,Home,Credit Card,109,Jenny Grey,jenny@example.com,Houston,South,USA,VIP
8737,08/04/2024,14,Toys,Bank Transfer,103,Ian Blue,alice@example.com,Phoenix,West,USA,Returning
7659,08/04/2024,7,Apparel,Bank Transfer,103,Diana White,jenny@example.com,Philadelphia,East,USA,New
6161,08/04/2024,13,Home,Klarna,107,George Hill,evan@example.com,San Antonio,South,USA,Returning
9527,08/05/2024,7,Apparel,Bank Transfer,105,Alice Smith,hannah@example.com,San Diego,West,USA,New
8501,08/05/2024,5,Accessories,Klarna,106,Hannah Lee,evan@example.com,Dallas,South,USA,New
1220,08/05/2024,15,Accessories,Paypal,108,Alice Smith,charlie@example.com,San Jose,West,USA,New
8488,08/05/2024,13,Home,Paypal,102,Bob Jones,ian@example.com,New York,East,USA,Returning
9629,08/06/2024,12,Apparel,Paypal,101,Alice Smith,alice@example.com,Los Angeles,West,USA,VIP
9029,08/06/2024,4,Toys,Bank Transfer,102,Charlie Brown,evan@example.com,Chicago,Midwest,USA,Returning
7886,08/06/2024,3,Home,Klarna,107,Bob Jones,alice@example.com,Houston,South,USA,New
7202,08/06/2024,1,Electronics,Paypal,108,Alice Smith,fiona@example.com,Phoenix,West,USA,Returning
1078,08/07/2024,13,Home,Klarna,109,Alice Smith,jenny@example.com,Philadelphia,East,USA,New
3620,08/08/2024,14,Toys,Paypal,104,Bob Jones,ian@example.com,San Antonio,South,USA,VIP
8259,08/08/2024,14,Toys,Klarna,107,Fiona Green,bob@example.com,San Diego,West,USA,VIP
4305,08/09/2024,9,Toys,Bank Transfer,106,Bob Jones,charlie@example.com,Dallas,South,USA,New
1299,08/09/2024,8,Home,Bank Transfer,108,Bob Jones,hannah@example.com,San Jose,West,USA,VIP
4695,08/10/2024,2,Apparel,Klarna,103,Hannah Lee,diana@example.com,New York,East,USA,New
4617,08/10/2024,14,Toys,Bank Transfer,109,Evan Black,george@example.com,Los Angeles,West,USA,Returning
4366,08/10/2024,12,Apparel,Klarna,102,Hannah Lee,george@example.com,Chicago,Midwest,USA,Returning
3137,08/10/2024,15,Accessories,Credit Card,108,Hannah Lee,bob@example.com,Houston,South,USA,VIP
7413,08/11/2024,14,Toys,Paypal,107,Bob Jones,jenny@example.com,Phoenix,West,USA,VIP
1456,08/11/2024,15,Accessories,Klarna,106,George Hill,charlie@example.com,Philadelphia,East,USA,New
8554,08/11/2024,14,Toys,Bank Transfer,100,Ian Blue,alice@example.com,San Antonio,South,USA,VIP
6515,08/12/2024,3,Home,Paypal,101,Hannah Lee,hannah@example.com,San Diego,West,USA,VIP
3640,08/13/2024,6,Electronics,Klarna,108,Ian Blue,jenny@example.com,Dallas,South,USA,VIP
3446,08/13/2024,2,Apparel,Klarna,104,Hannah Lee,jenny@example.com,San Jose,West,USA,New
5701,08/13/2024,14,Toys,Credit Card,100,Charlie Brown,ian@example.com,New York,East,USA,Returning
7383,08/13/2024,2,Apparel,Klarna,108,Jenny Grey,alice@example.com,Los Angeles,West,USA,New
3334,08/13/2024,2,Apparel,Credit Card,100,George Hill,george@example.com,Chicago,Midwest,USA,New
8047,08/14/2024,7,Apparel,Bank Transfer,107,Ian Blue,alice@example.com,Houston,South,USA,VIP
3784,08/14/2024,8,Home,Paypal,104,Ian Blue,alice@example.com,Phoenix,West,USA,Returning
7396,08/14/2024,6,Electronics,Klarna,105,Charlie Brown,ian@example.com,Philadelphia,East,USA,New
5349,08/15/2024,13,Home,Credit Card,100,George Hill,jenny@example.com,San Antonio,South,USA,VIP
5807,08/15/2024,4,Toys,Klarna,101,Fiona Green,jenny@example.com,San Diego,West,USA,New
1656,08/15/2024,6,Electronics,Klarna,106,Diana White,fiona@example.com,Dallas,South,USA,VIP
8038,08/15/2024,15,Accessories,Klarna,101,Jenny Grey,alice@example.com,San Jose,West,USA,Returning
4041,08/16/2024,13,Home,Bank Transfer,104,Fiona Green,george@example.com,New York,East,USA,Returning
1125,08/16/2024,4,Toys,Credit Card,108,Hannah Lee,diana@example.com,Los Angeles,West,USA,VIP
3082,08/16/2024,7,Apparel,Paypal,104,Bob Jones,jenny@example.com,Chicago,Midwest,USA,New
3274,08/17/2024,11,Electronics,Bank Transfer,102,Diana White,charlie@example.com,Houston,South,USA,New
7729,08/17/2024,2,Apparel,Bank Transfer,105,Hannah Lee,charlie@example.com,Phoenix,West,USA,Returning
3788,08/18/2024,4,Toys,Bank Transfer,106,Charlie Brown,hannah@example.com,Philadelphia,East,USA,New
1203,08/18/2024,2,Apparel,Bank Transfer,109,Charlie Brown,alice@example.com,San Antonio,South,USA,VIP
6782,08/18/2024,4,Toys,Paypal,109,Bob Jones,hannah@example.com,San Diego,West,USA,VIP
3962,08/18/2024,12,Apparel,Paypal,107,Jenny Grey,ian@example.com,Dallas,South,USA,VIP
5494,08/19/2024,14,Toys,Credit Card,102,Alice Smith,george@example.com,San Jose,West,USA,Returning
3662,08/20/2024,8,Home,Credit Card,103,George Hill,alice@example.com,New York,East,USA,Returning
9086,08/21/2024,13,Home,Paypal,109,Charlie Brown,george@example.com,Los Angeles,West,USA,Returning
3200,08/22/2024,15,Accessories,Bank Transfer,103,Fiona Green,fiona@example.com,Chicago,Midwest,USA,VIP
5115,08/22/2024,9,Toys,Paypal,101,Hannah Lee,evan@example.com,Houston,South,USA,Returning
2883,08/22/2024,12,Apparel,Paypal,106,George Hill,evan@example.com,Phoenix,West,USA,VIP
1368,08/22/2024,15,Accessories,Klarna,103,George Hill,alice@example.com,Philadelphia,East,USA,New
7704,08/23/2024,7,Apparel,Klarna,103,Fiona Green,fiona@example.com,San Antonio,South,USA,Returning
2230,08/23/2024,12,Apparel,Klarna,107,Charlie Brown,charlie@example.com,San Diego,West,USA,New
7063,08/23/2024,9,Toys,Klarna,105,Charlie Brown,alice@example.com,Dallas,South,USA,New
5022,08/24/2024,13,Home,Paypal,105,Ian Blue,hannah@example.com,San Jose,West,USA,Returning
2485,08/24/2024,1,Electronics,Credit Card,108,Evan Black,hannah@example.com,New York,East,USA,Returning
2414,08/24/2024,7,Apparel,Klarna,103,Ian Blue,charlie@example.com,Los Angeles,West,USA,New
3024,08/24/2024,2,Apparel,Credit Card,108,Ian Blue,george@example.com,Chicago,Midwest,USA,New
7490,08/24/2024,9,Toys,Credit Card,100,Charlie Brown,diana@example.com,Houston,South,USA,New
3218,08/25/2024,10,Accessories,Paypal,108,Bob Jones,hannah@example.com,Phoenix,West,USA,VIP
4868,08/25/2024,14,Toys,Credit Card,100,Bob Jones,george@example.com,Philadelphia,East,USA,New
2438,08/25/2024,5,Accessories,Credit Card,106,Ian Blue,evan@example.com,San Antonio,South,USA,VIP
5424,08/25/2024,8,Home,Klarna,105,Ian Blue,evan@example.com,San Diego,West,USA,Returning
3407,08/26/2024,1,Electronics,Credit Card,106,Diana White,ian@example.com,Dallas,South,USA,New
4311,08/26/2024,13,Home,Paypal,108,Evan Black,fiona@example.com,San Jose,West,USA,Returning
8169,08/26/2024,11,Electronics,Klarna,109,Evan Black,fiona@example.com,New York,East,USA,New
1238,08/26/2024,4,Toys,Klarna,103,Bob Jones,bob@example.com,Los Angeles,West,USA,Returning
5987,08/26/2024,2,Apparel,Paypal,108,Bob Jones,evan@example.com,Chicago,Midwest,USA,New
3495,08/27/2024,7,Apparel,Bank Transfer,102,Jenny Grey,charlie@example.com,Houston,South,USA,VIP
9863,08/27/2024,8,Home,Paypal,109,Alice Smith,jenny@example.com,Phoenix,West,USA,Returning
5923,08/28/2024,12,Apparel,Bank Transfer,108,Bob Jones,diana@example.com,Philadelphia,East,USA,Returning
3795,08/28/2024,11,Electronics,Credit Card,100,George Hill,ian@example.com,San Antonio,South,USA,New
8333,08/28/2024,1,Electronics,Bank Transfer,104,Alice Smith,george@example.com,San Diego,West,USA,VIP
1372,08/29/2024,10,Accessories,Klarna,109,Alice Smith,charlie@example.com,Dallas,South,USA,VIP
7790,08/30/2024,8,Home,Credit Card,104,Ian Blue,ian@example.com,San Jose,West,USA,VIP
8992,08/31/2024,15,Accessories,Paypal,100,Bob Jones,ian@example.com,New York,East,USA,New
6044,08/31/2024,10,Accessories,Klarna,100,Charlie Brown,george@example.com,Los Angeles,West,USA,Returning
4522,08/31/2024,8,Home,Paypal,102,Diana White,evan@example.com,Chicago,Midwest,USA,New
1202,08/31/2024,13,Home,Bank Transfer,108,Charlie Brown,ian@example.com,Houston,South,USA,VIP
2365,09/01/2024,11,Electronics,Credit Card,106,George Hill,george@example.com,Phoenix,West,USA,VIP
2617,09/01/2024,12,Apparel,Credit Card,105,Jenny Grey,ian@example.com,Philadelphia,East,USA,Returning
5840,09/02/2024,3,Home,Paypal,108,Bob Jones,diana@example.com,San Antonio,South,USA,New
6922,09/02/2024,10,Accessories,Klarna,103,Bob Jones,ian@example.com,San Diego,West,USA,New
9390,09/03/2024,10,Accessories,Paypal,103,Ian Blue,alice@example.com,Dallas,South,USA,VIP
2654,09/03/2024,13,Home,Paypal,102,Fiona Green,evan@example.com,San Jose,West,USA,Returning
5379,09/03/2024,8,Home,Klarna,104,George Hill,bob@example.com,New York,East,USA,Returning
5010,09/03/2024,8,Home,Credit Card,104,Evan Black,alice@example.com,Los Angeles,West,USA,VIP
2021,09/04/2024,3,Home,Bank Transfer,109,Evan Black,diana@example.com,Chicago,Midwest,USA,New
